rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000522717,2624992,Fabaceae,Afzelia,microcarpa,,Afzelia microcarpa,A.Chev.,Species,Invalid,2624959,,,Vég. Ut. Afr. Trop. Franç. 5: 172 (1909),", nom. nud.",,ipni:473070-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473070-1,,wfo-0000211757,37428,,,,,Detarioideae
wfo-0001057420,2681449,Fabaceae,Brachystegia,lufirensis,,Brachystegia lufirensis,De Wild.,Species,Synonym,2681480,,,Repert. Spec. Nov. Regni Veg. 11: 512 (1913),,,ipni:482231-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482231-1,,wfo-0000213980,37452,,,,,Detarioideae
wfo-0000167671,2825254,Fabaceae,Gilbertiodendron,ngouniense,,Gilbertiodendron ngouniense,(Pellegr.) J.Léonard,Species,Accepted,2825254,2825237,2366274,Fl. Congo Belge 3: 433 (1952),,Equatorial Guinea to Congo,ipni:496547-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496547-1,wfo-4000015637,,37463,,,,,Detarioideae
wfo-4000019655,2331522,Fabaceae,Julbernardia,,,Julbernardia,Pellegr.,Genus,Accepted,2331522,,,Boissiera 7: 297 (1943),,Nigeria to Kenya and Namibia,ipni:22686-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22686-1,wfo-4100002415,,37483,,,,,Detarioideae
wfo-0001057780,2867427,Fabaceae,Isomacrolobium,graciliflorum,,Isomacrolobium graciliflorum,(Harms) Aubrév. & Pellegr.,Species,Synonym,3244048,,2366085,Bull. Soc. Bot. France 104: 498 (1958),,,ipni:501002-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501002-1,,wfo-0001443770,37500,,,,,Detarioideae
wfo-0001050035,2683884,Fabaceae,Brownea,similis,,Brownea similis,R.S.Cowan,Species,Accepted,2683884,2683839,,Mem. New York Bot. Gard. 8: 110 (1953),,"SE. Colombia to Venezuela, Trinidad-Tobago",ipni:37420-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:37420-2,wfo-4000005512,,37503,,,,,Detarioideae
wfo-0001231443,2881924,Fabaceae,Macrolobium,leptorrhachis,nigericum,Macrolobium leptorrhachis var. nigericum,Baker f.,Variety,Synonym,3244062,,,"A.B.Rendle & al., Cat. Pl. Oban: 29 (1913)",,,ipni:77209425-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77209425-1,,wfo-0001443776,37509,,,,,Detarioideae
wfo-0000206166,2752394,Fabaceae,Cynometra,warburgii,,Cynometra warburgii,Harms,Species,Accepted,2752394,2752227,,Notizbl. Königl. Bot. Gart. Berlin 3: 187 (1898),,Philippines (Luzon),ipni:489504-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489504-1,wfo-4000010422,,37534,,,,,Detarioideae
wfo-0001317322,3016663,Fabaceae,Hymenaea,cangaceira,,Hymenaea cangaceira,"R.B.Pinto, Mansano & A.M.G.Azevedo",Species,Accepted,3016663,2857026,,Kew Bull. 72(3)-42: 2 (2017),,Brazil (Ceará),ipni:60475015-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60475015-2,wfo-4000018629,,37564,,,,,Detarioideae
wfo-0000167592,2366105,Fabaceae,Macrolobium,klainei,,Macrolobium klainei,Pierre ex Pellegr.,Species,Synonym,2825250,,,Bull. Mus. Natl. Hist. Nat. 26: 554 (1920),,,ipni:505717-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505717-1,,wfo-0000167582,37593,,,,,Detarioideae
wfo-0000174110,2789864,Fabaceae,Eperua,purpurea,,Eperua purpurea,Benth.,Species,Accepted,2789864,2789844,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 226 (1870)",,Colombia to S. Venezuala and NW. Brazil,ipni:493943-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493943-1,wfo-4000013535,,37608,,,,,Detarioideae
wfo-0000164537,2683868,Fabaceae,Brownea,longipedicellata,,Brownea longipedicellata,Huber,Species,Accepted,2683868,2683839,,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 7: 293 (1913),,SE. Colombia to Venezuela and N. Brazil,ipni:37410-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:37410-2,wfo-4000005512,,37617,,,,,Detarioideae
wfo-0000174093,2752234,Fabaceae,Cynometra,americana,,Cynometra americana,Vogel,Species,Accepted,2752234,2752227,,Linnaea 10: 602 (1836),,Haiti,ipni:489363-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489363-1,wfo-4000010422,,37623,,,,,Detarioideae
wfo-0000212093,2366074,Fabaceae,Macrolobium,explicans,,Macrolobium explicans,(Baill.) Keay,Species,Synonym,3244076,,2452799,Kew Bull. 8: 490 (1953 publ. 1954),,,ipni:505688-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505688-1,,wfo-0001443769,37633,,,,,Detarioideae
wfo-0000181988,2846804,Fabaceae,Hermesias,coccinea,,Hermesias coccinea,(Jacq.) Kuntze,Species,Synonym,2683850,,2683850,Revis. Gen. Pl. 1: 191 (1891),,,ipni:120642-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:120642-2,,wfo-0000214082,37646,,,,,Detarioideae
wfo-4000001594,2633618,Fabaceae,Amherstia,,,Amherstia,Wall.,Genus,Accepted,2633618,,,"Philos. Mag. Ann. Chem., n.s., 3: 233 (1828)",,W. Indo-China,ipni:21630-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:21630-1,wfo-4100002415,,37660,,,,,Detarioideae
wfo-0001057670,2746507,Fabaceae,Cryptosepalum,bequaertii,,Cryptosepalum bequaertii,De Wild.,Species,Synonym,2746530,,,Repert. Spec. Nov. Regni Veg. 11: 516 (1913),,,ipni:489184-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489184-1,,wfo-0000165558,37662,,,,,Detarioideae
wfo-0000182549,2745090,Fabaceae,Crudia,obliqua,,Crudia obliqua,Griseb.,Species,Synonym,2745072,,,Fl. Brit. W. I.: 216 (1860),,,ipni:489135-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489135-1,,wfo-0000182125,37690,,,,,Detarioideae
wfo-0000468465,2536116,Fabaceae,Pseudocynometra,hollrungii,,Pseudocynometra hollrungii,(Harms) Kuntze,Species,Synonym,3031264,,2368557,Deutsche Bot. Monatsschr. 21: 173 (1903),,,ipni:515921-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:515921-1,,wfo-0001445289,37749,,,,,Detarioideae
wfo-0000570421,2681440,Fabaceae,Brachystegia,kassneri,,Brachystegia kassneri,Baker f.,Species,Synonym,2681480,,,J. Bot. 67: 195 (1929),,,ipni:482222-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482222-1,,wfo-0000213980,37763,,,,,Detarioideae
wfo-0000176501,2745113,Fabaceae,Crudia,unifoliolata,,Crudia unifoliolata,Kleinhoonte,Species,Synonym,2745054,,,Recueil Trav. Bot. Néerl. 30: 170 (1933),,,ipni:71159-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:71159-2,,wfo-0000174088,37793,,,,,Detarioideae
wfo-0000165619,2746515,Fabaceae,Cryptosepalum,debeerstii,,Cryptosepalum debeerstii,De Wild.,Species,Synonym,2746530,,,"Ann. Mus. Congo Belge, Bot., sér. 4, 1: 40 (1902)",,,ipni:489192-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489192-1,,wfo-0000165558,37798,,,,,Detarioideae
wfo-0001034064,2671231,Fabaceae,Batschia,unijuga,,Batschia unijuga,(Bedd.) Kuntze,Species,Synonym,2854899,,2854899,Revis. Gen. Pl. 1: 162 (1891),,,ipni:481062-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481062-1,,wfo-0000203553,37855,,,,,Detarioideae
wfo-0000206126,2745077,Fabaceae,Crudia,havilandii,,Crudia havilandii,Prain,Species,Synonym,2745118,,,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 73: 199 (1904)",,,ipni:489123-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489123-1,,wfo-0000206125,37877,,,,,Detarioideae
wfo-0001034065,2671232,Fabaceae,Batschia,vahliana,,Batschia vahliana,(Wight) Kuntze,Species,Synonym,2854901,,2854901,Revis. Gen. Pl. 1: 162 (1891),,,ipni:481063-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481063-1,,wfo-0000203555,37951,,,,,Detarioideae
wfo-4000009217,2735783,Fabaceae,Copaiba,,,Copaiba,Mill.,Genus,Synonym,2735808,,,"Gard. Dict. Abr., ed. 4.: [s.p.] (1754)",,,ipni:22077-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22077-1,,wfo-4000009218,37953,,,,,Detarioideae
wfo-0000166325,2756759,Fabaceae,Daniellia,mortehanii,,Daniellia mortehanii,De Wild.,Species,Synonym,2756765,,,Bull. Jard. Bot. État Bruxelles 7: 260 (1920),,,ipni:490986-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:490986-1,,wfo-0000166303,37971,,,,,Detarioideae
wfo-0001057421,2681492,Fabaceae,Brachystegia,velutina,,Brachystegia velutina,De Wild.,Species,Synonym,2681480,,,Repert. Spec. Nov. Regni Veg. 11: 512 (1913),,,ipni:482265-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482265-1,,wfo-0000213980,37975,,,,,Detarioideae
wfo-0000627018,2745067,Fabaceae,Crudia,cynometroides,,Crudia cynometroides,Hosok.,Species,Accepted,2745067,2745047,,Trans. Nat. Hist. Soc. Formosa 28: 62 (1938),,Caroline Is. (Palau),ipni:489112-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489112-1,wfo-4000009814,,37987,,,,,Detarioideae
wfo-0000191688,2683856,Fabaceae,Brownea,enrici,,Brownea enrici,Quiñones,Species,Accepted,2683856,2683839,,Caldasia 18: 17 (1995 publ. 1996),,Colombia,ipni:303641-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:303641-2,wfo-4000005512,,37988,,,,,Detarioideae
wfo-0001055164,2443518,Fabaceae,Trachylobium,gaertnerianum,,Trachylobium gaertnerianum,Hayne,Species,Synonym,2857087,,,Flora 10: 744 (1827),,,ipni:521414-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:521414-1,,wfo-0000168651,38008,,,,,Detarioideae
wfo-0000570444,2681495,Fabaceae,Brachystegia,welwitschii,,Brachystegia × welwitschii,Taub.,Species,Accepted,2681495,2681394,,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 3(3): 387 (1894)",,Angola,ipni:482268-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482268-1,wfo-4000005257,,38040,,,,,Detarioideae
wfo-0001058670,2441332,Fabaceae,Touchiroa,orientalis,,Touchiroa orientalis,(Hassk.) Kuntze,Species,Invalid,2745093,,2745093,Revis. Gen. Pl. 1: 211 (1891),", not validly publ.",,ipni:524193-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:524193-1,,wfo-0000206110,38045,,,,,Detarioideae
wfo-0001443715,3238374,Fabaceae,Cynometra,cerebriformis,,Cynometra cerebriformis,Rados.,Species,Accepted,3238374,2752227,,PhytoKeys 127: 17 (2019),,Brazil (Pará),ipni:77199270-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199270-1,wfo-4000010422,,38139,,,,,Detarioideae
wfo-4100000257,2466342,Fabaceae,Waldschmidtia,,,Waldschmidtia,Scop.,Genus,Synonym,2745047,,,Intr. Hist. Nat.: 100 (1777),,,ipni:327292-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:327292-2,,wfo-4000009814,38158,,,,,Detarioideae
wfo-0000168403,2735833,Fabaceae,Copaifera,demeusei,,Copaifera demeusei,Harms,Species,Synonym,2834811,,,Bot. Jahrb. Syst. 26: 264 (1899),,,ipni:486988-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486988-1,,wfo-0000168393,38216,,,,,Detarioideae
wfo-0000632040,2750000,Fabaceae,Cyclas,spicata,,Cyclas spicata,(Aubl.) J.F.Gmel.,Species,Synonym,2745106,,2643184,"Syst. Nat., ed. 13[bis].: 674 (1791)",,,ipni:489259-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489259-1,,wfo-0000184368,38237,,,,,Detarioideae
wfo-0000165433,2537244,Fabaceae,Pynaertiodendron,congolanum,,Pynaertiodendron congolanum,De Wild.,Species,Synonym,2746511,,,Bull. Jard. Bot. État Bruxelles 5: 19 (1915),,,ipni:516978-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516978-1,,wfo-0000165423,38295,,,,,Detarioideae
wfo-4000005513,2683889,Fabaceae,Browneopsis,,,Browneopsis,Huber,Genus,Accepted,2683889,,,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 4: 565 (1906),,Panama to Peru and N. Brazil,ipni:296080-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:296080-2,wfo-4100002415,,38340,,,,,Detarioideae
wfo-0001057662,2752307,Fabaceae,Cynometra,kisantuensis,,Cynometra kisantuensis,Vermoesen ex De Wild.,Species,Synonym,2826007,,,Pl. Bequaert. 3: 99 (1925),,,ipni:489430-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489430-1,,wfo-0000168042,38354,,,,,Detarioideae
wfo-0001316024,2587535,Fabaceae,Berlinia,grandiflora,pseudoauriculata,Berlinia grandiflora var. pseudoauriculata,Hauman,Variety,Synonym,2674969,,,Bull. Séances Inst. Roy. Colon. Belge 23: 523 (1952),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2587535-4,,wfo-0000213414,38413,,,,,Detarioideae
wfo-0001388092,2789867,Fabaceae,Eperua,rubiginosa,grandiflora,Eperua rubiginosa var. grandiflora,Pulle,Variety,Accepted,2789867,2789866,,Enum. Vasc. Pl. Surinam: 211 (1906),,Suriname to French Guiana,ipni:91114-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:91114-2,wfo-0000174111,,38418,,,,,Detarioideae
wfo-0000167506,2825247,Fabaceae,Gilbertiodendron,grandistipulatum,,Gilbertiodendron grandistipulatum,(De Wild.) J.Léonard,Species,Accepted,2825247,2825237,2366102,Bull. Jard. Bot. État Bruxelles 22: 191 (1952),,WC. Trop. Africa,ipni:496540-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496540-1,wfo-4000015637,,38489,,,,,Detarioideae
wfo-0001056337,2366107,Fabaceae,Macrolobium,lamprophyllum,,Macrolobium lamprophyllum,Harms,Species,Synonym,2641714,,,Bot. Jahrb. Syst. 30: 85 (1901),,,ipni:505719-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505719-1,,wfo-0000212283,38540,,,,,Detarioideae
wfo-0001056339,2366449,Fabaceae,Macrolobium,bonnivairii,,Macrolobium bonnivairii,De Wild.,Species,Synonym,2641722,,,Bull. Jard. Bot. État Bruxelles 7: 256 (1920),,,ipni:505651-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505651-1,,wfo-0000212472,38551,,,,,Detarioideae
wfo-0001057414,2674981,Fabaceae,Berlinia,globiflora,,Berlinia globiflora,(Benth.) Harms ex Engl.,Species,Synonym,2331518,,2681429,"H.G.A.Engler & C.G.O.Drude, Veg. Erde 9(III 1): 472 (1915)",,,ipni:481850-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481850-1,,wfo-0000169101,38578,,,,,Detarioideae
wfo-0000166327,2735795,Fabaceae,Copaiba,hymenaeifolia,,Copaiba hymenaeifolia,(Moric.) Kuntze,Species,Synonym,2834816,,2735852,Revis. Gen. Pl. 1: 172 (1891),,,ipni:64881-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64881-2,,wfo-1000002281,38606,,,,,Detarioideae
wfo-0000570409,2681421,Fabaceae,Brachystegia,filiformis,,Brachystegia filiformis,Hutch. & Burtt Davy,Species,Synonym,2681403,,,Bull. Misc. Inform. Kew 1923: 150 (1923),,,ipni:482204-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482204-1,,wfo-0000213702,38636,,,,,Detarioideae
wfo-0000168976,2752349,Fabaceae,Cynometra,oaxacana,,Cynometra oaxacana,Brandegee,Species,Accepted,2752349,2752227,,Univ. Calif. Publ. Bot. 6: 180 (1915),,S. Mexico,ipni:74358-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:74358-2,wfo-4000010422,,38646,,,,,Detarioideae
wfo-0000188556,2368542,Fabaceae,Maniltoa,lenticellata,,Maniltoa lenticellata,C.T.White,Species,Synonym,3238388,,,J. Arnold Arbor. 8: 130 (1927),,,ipni:505909-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505909-1,,wfo-0001443719,38666,,,,,Detarioideae
wfo-0000165883,2752287,Fabaceae,Cynometra,gillmanii,,Cynometra gillmanii,J.Léonard,Species,Accepted,2752287,2752227,,Bull. Jard. Bot. État Bruxelles 21: 388 (1951),,Tanzania,ipni:489409-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489409-1,wfo-4000010422,,38688,,,,,Detarioideae
wfo-0000206195,2368573,Fabaceae,Maniltoa,psilogyne,,Maniltoa psilogyne,Harms,Species,Synonym,3238364,,,Bot. Jahrb. Syst. 55: 50 (1917),,,ipni:505916-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505916-1,,wfo-0001443724,38748,,,,,Detarioideae
wfo-0000167811,2825258,Fabaceae,Gilbertiodendron,preussii,,Gilbertiodendron preussii,(Harms) J.Léonard,Species,Accepted,2825258,2825237,2366325,Bull. Jard. Bot. État Bruxelles 24: 59 (1954),,W. & WC. Trop. Africa,ipni:496551-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496551-1,wfo-4000015637,,38750,,,,,Detarioideae
wfo-0001057783,2867431,Fabaceae,Isomacrolobium,nigericum,,Isomacrolobium nigericum,(Baker f.) Aubrév. & Pellegr.,Species,Synonym,3244062,,2881924,Bull. Soc. Bot. France 104: 498 (1958),,,ipni:501007-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501007-1,,wfo-0001443776,38770,,,,,Detarioideae
wfo-0000212545,2641725,Fabaceae,Anthonotha,stipulacea,,Anthonotha stipulacea,(Benth.) J.Léonard,Species,Accepted,2641725,2641697,2366470,Bull. Jard. Bot. État Bruxelles 25: 203 (1955),,Gabon,ipni:474618-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474618-1,wfo-4000002448,,38784,,,,,Detarioideae
wfo-0000180561,3299223,Fabaceae,Copaifera,langsdorffii,rupestris,Copaifera langsdorffii var. rupestris,Hassl.,Variety,Synonym,3256164,,,Repert. Spec. Nov. Regni Veg. 16: 157 (1919),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299223-4,,wfo-0000179665,38964,,,,,Detarioideae
wfo-0001332561,2913615,Fabaceae,Gilbertiodendron,diphyllum,,Gilbertiodendron diphyllum,(Harms) Estrella & Devesa,Species,Accepted,2913615,2825237,2366096,S. African J. Bot. 78: 261 (2012),,W. & WC. Trop. Africa,ipni:77118152-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77118152-1,wfo-4000015637,,38969,,,,,Detarioideae
wfo-0001057051,2830928,Fabaceae,Gorskia,conjugata,,Gorskia conjugata,Bolle,Species,Synonym,2834809,,,"W.C.H.Peters, Naturw. Reise Mossambique 6(Bot., 1): 15 (1861)",,,ipni:497069-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:497069-1,,wfo-0000168328,38981,,,,,Detarioideae
wfo-0000173637,2857045,Fabaceae,Hymenaea,eriogyne,,Hymenaea eriogyne,Benth.,Species,Accepted,2857045,2857026,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 237 (1870)",,Bolivia to Brazil,ipni:498780-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498780-1,wfo-4000018629,,38988,,,,,Detarioideae
wfo-0001057403,2674974,Fabaceae,Berlinia,densiflora,,Berlinia densiflora,Baker,Species,Synonym,2870042,,,Bull. Misc. Inform. Kew 1897: 265 (1897),,,ipni:481845-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481845-1,,wfo-0001316155,39118,,,,,Detarioideae
wfo-1200000269,2624960,Fabaceae,Afzelia,bella,gracilior,Afzelia bella var. gracilior,Keay,Variety,Synonym,2624959,,,Kew Bull. 9: 266 (1954),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2624960-4,,wfo-0000211757,39147,,,,,Detarioideae
wfo-0001053357,2767091,Fabaceae,Dicymbe,yutajensis,,Dicymbe yutajensis,R.S.Cowan,Species,Accepted,2767091,2767070,,Mem. New York Bot. Gard. 9: 341 (1957),,Venezuela (Amazonas),ipni:80013-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:80013-2,wfo-4000011588,,39193,,,,,Detarioideae
wfo-0000199635,2865940,Fabaceae,Intsia,retusa,,Intsia retusa,(Kurz) Kuntze,Species,Synonym,2865927,,2625004,Revis. Gen. Pl. 1: 192 (1891),,,ipni:500967-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500967-1,,wfo-0000203559,39238,,,,,Detarioideae
wfo-1000055447,3304404,Fabaceae,Eperua,froesii,,Eperua froesii,"Fortes, Aymard, ter Steege & Mansano",Species,Accepted,3304404,2789844,,Phytotaxa 617: 40 (2023),,Brazil (Pará),ipni:77327645-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77327645-1,wfo-4000013535,,39267,,,,,Detarioideae
wfo-0000212138,2366072,Fabaceae,Macrolobium,fragrans,,Macrolobium fragrans,Baker f.,Species,Synonym,2641708,,,J. Bot. 66(Suppl. 1): 140 (1928),,,ipni:505694-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505694-1,,wfo-0000212127,39325,,,,,Detarioideae
wfo-0000171851,2752261,Fabaceae,Cynometra,colimensis,,Cynometra colimensis,Britton & Rose,Species,Synonym,2752349,,,"N.L.Britton & al. (eds.), N. Amer. Fl. 23: 220 (1930)",,,ipni:74344-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:74344-2,,wfo-0000168976,39337,,,,,Detarioideae
wfo-0001345899,3009097,Fabaceae,Didelotia,korupensis,,Didelotia korupensis,Burgt,Species,Accepted,3009097,2767109,,Blumea 61: 52 (2016),,Cameroon,ipni:77155480-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77155480-1,wfo-4000011597,,39368,,,,,Detarioideae
wfo-0000212687,2643389,Fabaceae,Aphanocalyx,cynometroides,,Aphanocalyx cynometroides,Oliv.,Species,Accepted,2643389,2643388,,Hooker's Icon. Pl. 11: t. 1066 (1870),,WC. Trop. Africa,ipni:474855-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474855-1,wfo-4000002618,,39397,,,,,Detarioideae
wfo-0000570396,2681398,Fabaceae,Brachystegia,apertifolia,,Brachystegia apertifolia,Hutch. & Burtt Davy,Species,Synonym,2681447,,,Bull. Misc. Inform. Kew 1923: 154 (1923),,,ipni:482188-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482188-1,,wfo-0000213828,39451,,,,,Detarioideae
wfo-0001061871,2767082,Fabaceae,Dicymbe,mollis,,Dicymbe mollis,Barneby,Species,Accepted,2767082,2767070,,Mem. New York Bot. Gard. 64: 205 (1990),,N. Brazil,ipni:302229-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302229-2,wfo-4000011588,,39458,,,,,Detarioideae
wfo-0001057765,2441169,Fabaceae,Triplisomeris,triplisomeris,,Triplisomeris triplisomeris,(Pellegr.) Aubrév. & Pellegr.,Species,Invalid,3244117,,2366044,Bull. Soc. Bot. France 104: 497 (1958),", not validly publ.",,ipni:524170-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:524170-1,,wfo-0001443778,39459,,,,,Detarioideae
wfo-0000165230,2735885,Fabaceae,Copaifera,officinalis,,Copaifera officinalis,L.,Species,Accepted,2735885,2735808,,"Sp. Pl., ed. 2.: 557 (1762)",,Venezuela to NE. Brazil and E. Bolivia,ipni:64940-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64940-2,wfo-4000009218,,39468,,,,,Detarioideae
wfo-0000165984,2752319,Fabaceae,Cynometra,lujae,,Cynometra lujae,De Wild.,Species,Accepted,2752319,2752227,,"Ann. Mus. Congo Belge, Bot., sér. 5, 1: 250 (1906)",,WC. Trop. Africa,ipni:489442-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489442-1,wfo-4000010422,,39485,,,,,Detarioideae
wfo-0000213915,2752352,Fabaceae,Cynometra,pachycarpa,,Cynometra pachycarpa,A.Chev.,Species,Synonym,2681456,,,Rev. Int. Bot. Appl. Agric. Trop. 26: 600 (1946),,,ipni:489466-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489466-1,,wfo-0000213895,39527,,,,,Detarioideae
wfo-0000211904,2641699,Fabaceae,Anthonotha,brieyi,,Anthonotha brieyi,(De Wild.) J.Léonard,Species,Accepted,2641699,2641697,2366429,"Mém. Acad. Roy. Sci. Outre-Mer, Cl. Sci. Nat. Méd., Collect. 8vo, n.s., 30(2): 218 (1957)",,WC. Trop. Africa,ipni:474595-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474595-1,wfo-4000002448,,39545,,,,,Detarioideae
wfo-0001340590,2995892,Fabaceae,Gilbertiodendron,jongkindii,,Gilbertiodendron jongkindii,Estrella & Devesa,Species,Accepted,2995892,2825237,,Syst. Bot. 39: 176 (2014),,Liberia to Ivory Coast,ipni:77142525-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77142525-1,wfo-4000015637,,39608,,,,,Detarioideae
wfo-0000165579,2746535,Fabaceae,Cryptosepalum,pulchellum,,Cryptosepalum pulchellum,Harms,Species,Synonym,2746530,,,Bot. Jahrb. Syst. 30: 321 (1901),,,ipni:489205-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489205-1,,wfo-0000165558,39614,,,,,Detarioideae
wfo-0000634308,2752248,Fabaceae,Cynometra,bokalaensis,,Cynometra bokalaensis,De Wild.,Species,Synonym,2752296,,,Bull. Jard. Bot. État Bruxelles 5: 20 (1915),,,ipni:489373-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489373-1,,wfo-0000165915,39667,,,,,Detarioideae
wfo-0000168835,2857367,Fabaceae,Hymenostegia,ngouniensis,,Hymenostegia ngouniensis,Pellegr.,Species,Synonym,2995875,,,Bull. Soc. Bot. France 89: 247 (1943),,,ipni:498861-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498861-1,,wfo-0001337443,39716,,,,,Detarioideae
wfo-0000166322,2735856,Fabaceae,Copaifera,kuntzei,,Copaifera kuntzei,Harms ex Kuntze,Species,Synonym,2834805,,,Revis. Gen. Pl. 3(2): 56 (1898),,,ipni:64918-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64918-2,,wfo-0000178767,39718,,,,,Detarioideae
